"lake","site","laketype","date","year","month","chla_ugL_INT","NH4_mgL","TN_mgm3","TP_mgm3","pH","secchi_m","PAR_umolm2s_1","turbidity_ntu_1","turbidity_ntu_8","DO_sat_1","DO_sat_8","SpC_uScm_1","SpC_uScm_8","temp_C_1","temp_C_8","chla_ugL_8","thermo_depth","schmidt_stability","epi_temp","epi_dens","hypo_temp","hypo_dens","meta_top","meta_bot","uStar","lake_num","depth_m","volume_km2","catchment_km2","ratio_km2"
"Rerewhakaaitu","1","Polymictic",2007-06-18,2007,6,1.55,0.008,NA,8,7.45,7.17,595.02,0.9179,0.9199,60.64149,64.75067,54.73094,49.5071,9.294,9.1792,1.4492,0,7.48790083746846,9.23556602688079,999.791326040089,NA,NA,NA,NA,0.000659682711715416,NA,15.8,0.037,40.6,1107
"Rotomahana","2","Stratified",2007-06-18,2007,6,2.6,0.006,NA,59,6.7,6.175,519.2999878,1.334900022,0.872799993,54.24908829,60.51311874,1110.5,1152.5,14.27830029,15.40209961,1.4907,3.92280112533266,-20.2283132789044,14.8070868196451,999.157388083581,15.4101691690317,999.065775633446,3.92280112533266,3.92280112533266,0.000659891953824045,-0.516581311218546,125,0.479,89,185
"Okaro","1","Stratified",2007-06-19,2007,6,14.4,0.605,NA,112,7.2,2.03,305.53,1.1262,1.1369,38.84037,38.93233,77.68072,77.12921,10.5739,10.3908,3.9491,0,3.46136505259349,10.4336103998651,999.688759612498,NA,NA,NA,NA,0.000659716552029733,NA,18,0.003,3.6,1084
"Rerewhakaaitu","1","Polymictic",2007-06-19,2007,6,1.3,0.005,NA,5,7.4,6.975,595.02,0.9179,0.9199,60.64149,64.75067,54.73094,49.5071,9.294,9.1792,1.4492,0,7.48790083746846,9.23556602688079,999.791326040089,NA,NA,NA,NA,0.000659682711715416,NA,15.8,0.037,40.6,1107
"Rotoma","1","Stratified",2007-06-19,2007,6,1.1,0.008,NA,2,7.2,12.83,NA,0.8778,0.8666,66.34496,76.37581,114.3824,114.9336,12.7461,12.8656,1.1808,36.1301530826415,117.08923178702,12.8444600099957,999.425377689995,11.3632690934159,999.596045633304,36.1301530826415,36.1301530826415,0.00265222381959977,1.70397948791105,83,0.429,33.9,79
"Rotoehu","3","Polymictic",2007-06-19,2007,6,7.5,0.066,NA,40,7.85,3.97,39.32600021,1.072100043,1.083400011,69.82357025,71.76944733,364.3580933,367.9098816,9.824399948,9.996899605,2.334599972,0,-1.25390187442181,9.95797330607029,999.731788359281,NA,NA,NA,NA,0.00265181734460116,NA,13.5,0.061,42.3,693
"Rotoiti","Okawa","Stratified",2007-06-19,2007,6,3.1,0.0065,NA,22,7.25,4.89,27.63199997,0.91960001,NA,72.9434967,NA,121.546814,NA,9.393099785,NA,NA,0,0.915683378451076,9.34910987849538,999.782437360153,NA,NA,NA,NA,0.00265175017318712,NA,124,1.042,578,555
"Okataina","1","Stratified",2007-06-19,2007,6,1.1,0.006,NA,7,7.2,12.05,113.32,0.8736,0.871,63.06405,74.38509,76.80412,77.52498,12.002,12.7649,1.3106,33.7933490334028,100.595383754256,12.6603117025321,999.448101586887,11.2655331682022,999.606322526616,33.7933490334028,33.7933490334028,0.00265219366835776,1.36928010888987,78.5,0.466,63.6,136
"Rotorua","5","Polymictic",2007-06-20,2007,6,NA,NA,NA,NA,NA,2.275,34.30500031,1.269500017,1.257699966,74.20287323,76.25124359,151.8013763,151.7318268,11.03709984,11.01720047,4.7846,0,3.93895030146963,11.0094011650799,999.632667143329,NA,NA,NA,NA,0.00685493780829606,NA,44.8,0.802,482,601
"Rotorua","2","Polymictic",2007-06-20,2007,6,NA,NA,NA,NA,NA,2.27,76.3030014,1.228700042,1.220100045,73.49346161,75.58261871,153.0107574,152.3382568,11.13640022,11.10029984,4.8099,0,1.5659855071546,11.1038226214932,999.623054573593,NA,NA,NA,NA,0.00685497076742451,NA,44.8,0.802,482,601
"Tikitapu","1","Stratified",2007-06-20,2007,6,2.25,0.0155,NA,5,6.35,6.13,81.12,0.9699,0.9693,66.88883,69.50616,12.92072,12.0985,11.6788,11.6779,1.5655,0,1.11042490127539,11.672347545547,999.562735773732,NA,NA,NA,NA,0.0068551775965495,NA,27.5,0.026,6,227
"Okareka","1","Stratified",2007-06-20,2007,6,6,0.001,NA,14,7.3,6.35,156.8999939,0.9191,0.9539,60.20211029,65.15406799,61.65634537,55.71334839,11.32240009,11.26679993,1.5253,0,46.772695977374,11.2120285604276,999.611896150582,NA,NA,NA,NA,0.00685500902749844,NA,33.5,0.064,17.5,275
"Rotoehu","3","Polymictic",2007-06-20,2007,6,7.7,0.079,NA,36,7.8,3.41,39.32600021,1.072100043,1.083400011,69.82357025,71.76944733,364.3580933,367.9098816,9.824399948,9.996899605,2.334599972,0,-1.25390187442181,9.95797330607029,999.731788359281,NA,NA,NA,NA,0.00265181734460116,NA,13.5,0.061,42.3,693
"Rotoiti","Okawa","Stratified",2007-06-20,2007,6,2.6,0.004,NA,22,7.2,4.7,27.63199997,0.91960001,NA,72.9434967,NA,121.546814,NA,9.393099785,NA,NA,0,0.915683378451076,9.34910987849538,999.782437360153,NA,NA,NA,NA,0.00265175017318712,NA,124,1.042,578,555
"Rotoiti","3","Stratified",2007-06-20,2007,6,7.5,0.032,NA,27,6.7,6.45714285714286,42.52000046,0.869899988,0.866100013,64.82939148,66.47441864,136.0115814,136.8952789,12.78250027,12.87090015,2.3548,11.8130659381808,57.3584563344819,12.8490551952998,999.42480524578,12.1915469075142,999.504031436863,11.8130659381808,11.8130659381808,0.00265222457916165,0.272946429576483,124,1.042,578,555
"Tarawera","5","Stratified",2007-06-20,2007,6,2.5,0.016,NA,18,7.7,7.99,152.6199951,0.869499981,0.891200006,73.51264191,76.64351654,398.9242554,400.046936,12.88399982,12.93080044,1.3488,36.1843529926514,111.853514517439,12.9185104572563,999.416120928267,11.6045753743347,999.570144774509,36.1843529926514,36.1843529926514,0.00685568040710284,0.243993646818116,87.5,2.274,150,66
"Tikitapu","1","Stratified",2007-06-21,2007,6,2.9,0.021,NA,5,6.2,6.32,81.12,0.9699,0.9693,66.88883,69.50616,12.92072,12.0985,11.6788,11.6779,1.5655,0,1.11042490127539,11.672347545547,999.562735773732,NA,NA,NA,NA,0.0068551775965495,NA,27.5,0.026,6,227
"Rotoma","1","Stratified",2007-07-23,2007,7,1.8,0.00866666666666667,NA,4,7.2,11.29,NA,0.9043,0.8645,63.19292,70.09526,133.9572,109.2778,10.6154,10.9674,1.2771,0,-4.14198232728793,10.9491154709291,999.638743756496,NA,NA,NA,NA,0.00334111743393048,NA,83,0.429,33.9,79
"Rotoehu","3","Polymictic",2007-07-23,2007,7,9.9,0.047,NA,30,7.8,2.85,110.2300034,1.07980001,1.074200034,79.4188385,84.70063019,345.2364197,344.4558105,8.556300163,8.482199669,2.680299997,0,1.50793056378439,8.52857303682337,999.842683743845,NA,NA,NA,NA,0.00281372590273456,NA,13.5,0.061,42.3,693
"Rotoiti","Okawa","Stratified",2007-07-23,2007,7,8.1,0.021,NA,31,7.2,4.4,237.1199951,0.94690001,NA,73.51702881,NA,116.7492599,NA,9.120300293,NA,NA,0,-0.077567538384361,8.99960347329655,999.809233601312,NA,NA,NA,NA,0.00334083255414578,NA,124,1.042,578,555
"Rotoiti","3","Stratified",2007-07-23,2007,7,13.3,0.003,NA,22,7.1,6.52857142857143,90.53800201,0.974699974,0.967800021,79.06342316,85.14061737,130.2086945,130.3590088,11.00010014,11.02589989,2.8636,0,20.7913919756276,10.9871656653582,999.634913931757,NA,NA,NA,NA,0.00334112383420811,NA,124,1.042,578,555
"Okataina","1","Stratified",2007-07-23,2007,7,3.2,0.014,NA,9,7.2,8.68,192.98,0.8717,0.8698,67.02218,70.98537,73.90462,74.11916,10.8926,10.9783,1.506,0,-1.87443063993362,10.9809524012787,999.635540599145,NA,NA,NA,NA,0.00281401741589973,NA,78.5,0.466,63.6,136
"Rotorua","5","Polymictic",2007-07-24,2007,7,NA,NA,NA,NA,NA,1.95,112.75,1.318699956,1.33920002,82.23681641,85.27765656,141.5193176,141.2344818,9.022999763,8.976499557,5.752,0,2.8413588521238,8.97674748289789,999.81092754272,NA,NA,NA,NA,0.00334082972402219,NA,44.8,0.802,482,601
"Rotorua","2","Polymictic",2007-07-24,2007,7,NA,NA,NA,NA,NA,1.57,189.6399994,1.422299981,1.377900004,76.33660889,86.48613739,146.0808716,140.4597778,9.03069973,8.980400085,5.2444,0,2.86850574434919,8.98604160067571,999.810239589338,NA,NA,NA,NA,0.00334083087340765,NA,44.8,0.802,482,601
"Tikitapu","1","Stratified",2007-07-24,2007,7,2.7,0.0195,NA,5,6.36,6.51,246.93,0.914,0.9196,65.31099,77.40285,11.49295,11.37819,9.7056,9.6195,1.6199,0,3.49770182459661,9.62715247131056,999.759929998744,NA,NA,NA,NA,0.00334091493044676,NA,27.5,0.026,6,227
"Okareka","1","Stratified",2007-07-24,2007,7,6.9,0.011,NA,9,7.48,8.24,254.9499969,0.871,0.8767,70.33659363,79.91091156,55.86584854,52.57766342,9.564800262,9.40680027,1.5413,0,3.70854117978482,9.41890172262743,999.776886513476,NA,NA,NA,NA,0.00334088659886889,NA,33.5,0.064,17.5,275
"Rotoma","1","Stratified",2007-07-24,2007,7,2.25,0.00933333333333333,NA,7.5,7.195,9.75,NA,0.9043,0.8645,63.19292,70.09526,133.9572,109.2778,10.6154,10.9674,1.2771,0,-4.14198232728793,10.9491154709291,999.638743756496,NA,NA,NA,NA,0.00334111743393048,NA,83,0.429,33.9,79
"Rotoehu","3","Polymictic",2007-07-24,2007,7,12.1,0.015,NA,24,7.8,2.48,110.2300034,1.07980001,1.074200034,79.4188385,84.70063019,345.2364197,344.4558105,8.556300163,8.482199669,2.680299997,0,1.50793056378439,8.52857303682337,999.842683743845,NA,NA,NA,NA,0.00281372590273456,NA,13.5,0.061,42.3,693
"Rotoiti","Okawa","Stratified",2007-07-24,2007,7,5.65,0.0175,NA,35.5,7.095,4.9,237.1199951,0.94690001,NA,73.51702881,NA,116.7492599,NA,9.120300293,NA,NA,0,-0.077567538384361,8.99960347329655,999.809233601312,NA,NA,NA,NA,0.00334083255414578,NA,124,1.042,578,555
"Rotoiti","3","Stratified",2007-07-24,2007,7,11.2,0.006,NA,23.5,7.06,6.6,90.53800201,0.974699974,0.967800021,79.06342316,85.14061737,130.2086945,130.3590088,11.00010014,11.02589989,2.8636,0,20.7913919756276,10.9871656653582,999.634913931757,NA,NA,NA,NA,0.00334112383420811,NA,124,1.042,578,555
"Tarawera","5","Stratified",2007-07-24,2007,7,3,0.017,NA,11,7.75,7.825,124.3300018,0.907800019,0.862800002,69.53212738,74.56181335,380.9457397,382.4313049,11.20919991,11.2833004,1.4767,0,0.14966966013293,11.27281267662,999.605561347994,NA,NA,NA,NA,0.00334117288850566,NA,87.5,2.274,150,66
"Tikitapu","1","Stratified",2007-07-25,2007,7,2.5,0.018,NA,5,6.52,6.84,246.93,0.914,0.9196,65.31099,77.40285,11.49295,11.37819,9.7056,9.6195,1.6199,0,3.49770182459661,9.62715247131056,999.759929998744,NA,NA,NA,NA,0.00334091493044676,NA,27.5,0.026,6,227
"Okaro","1","Stratified",2007-07-26,2007,7,17.6,0.3045,NA,109,7.4,2.03,398.516666666667,1.12596666666667,1.123,50.2113366666667,53.54168,79.1838933333333,75.5932933333333,10.3113666666667,10.0490666666667,3.3021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0.003,3.6,1084
"Rerewhakaaitu","1","Polymictic",2007-07-26,2007,7,2.35,0.0045,NA,9.5,7.4,6.78,675.166666666667,0.9307,0.929433333333333,64.5934466666667,70.1951266666667,51.9409833333333,48.13568,9.43773333333333,9.2375,1.53426666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8,0.037,40.6,1107
"Rotomahana","2","Stratified",2007-07-26,2007,7,2.6,0.005,NA,65,6.9,5.45,612.94500735,1.0921000245,0.8616999985,60.423643115,66.565114975,1101.8499755,1124.6500245,13.950700285,14.482899665,1.49385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,0.479,89,185
"Okaro","1","Stratified",2007-07-27,2007,7,20.8,0.004,NA,106,7.6,2.455,491.503333333333,1.12573333333333,1.1091,61.5823033333333,68.15103,80.6870666666667,74.0573766666667,10.0488333333333,9.70733333333333,2.6551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0.003,3.6,1084
"Rerewhakaaitu","1","Polymictic",2007-07-27,2007,7,3.4,0.004,NA,14,7.4,5.985,755.313333333333,0.9435,0.938966666666667,68.5454033333333,75.6395833333333,49.1510266666667,46.76426,9.58146666666667,9.2958,1.61933333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8,0.037,40.6,1107
"Rotoma","1","Stratified",2007-08-20,2007,8,2.7,0.01,NA,11,7.19,8.56,NA,0.8972,0.8735,69.35452,75.26149,107.1918,107.5082,10.7137,10.7872,1.4642,0,-1.09211887485884,10.7875079064007,999.654799005946,NA,NA,NA,NA,0.00278765880316816,NA,83,0.429,33.9,79
"Rotoehu","3","Polymictic",2007-08-20,2007,8,15.3,0.01,NA,28,7.86,2.11,604.6500244,1.200399995,1.213500023,85.47342682,90.00965881,352.8137207,352.2244873,10.72329998,10.00710011,3.877500057,0,13.97408215679,10.265823986448,999.704282331575,NA,NA,NA,NA,0.00278758981059818,NA,13.5,0.061,42.3,693
"Rotoiti","Okawa","Stratified",2007-08-20,2007,8,3.2,0.014,NA,40,6.99,4.9,831.9699707,0.963800013,NA,72.91464996,NA,121.6135483,NA,10.88539982,NA,NA,0,3.6240201522252,10.8301334858201,999.650597466154,NA,NA,NA,NA,0.0027876646614386,NA,124,1.042,578,555
"Rotoiti","3","Stratified",2007-08-20,2007,8,9.1,0.009,NA,25,7.02,7.7,820.6400146,0.969399989,0.965600014,73.50795746,86.65131378,131.2177582,130.6745758,11.1406002,10.98149967,2.3636,0,9.34718205736244,10.9949490332843,999.634128193882,NA,NA,NA,NA,0.00278768762514998,NA,124,1.042,578,555
"Okataina","1","Stratified",2007-08-20,2007,8,4.9,0.012,NA,16,7.29,7.65,599.09,0.9235,0.9255,71.04453,75.54682,77.85857,73.78898,10.5464,10.8207,1.8251,0,-1.74561996263409,10.7978260349824,999.653784147823,NA,NA,NA,NA,0.0027876602181968,NA,78.5,0.466,63.6,136
"Rotorua","5","Polymictic",2007-08-21,2007,8,NA,NA,NA,NA,NA,2.18,148.8600006,1.234899998,1.280400038,80.90252686,86.31902313,144.0284576,144.1732178,10.31739998,10.31980038,4.2798,0,0.941824923283467,10.3148912229833,999.699781540337,NA,NA,NA,NA,0.00173331701933652,NA,44.8,0.802,482,601
"Rotorua","2","Polymictic",2007-08-21,2007,8,NA,NA,NA,NA,NA,1.75,73.2519989,1.299299955,1.296000004,77.59426117,84.67137909,153.1024017,143.9922028,9.892700195,10.22220039,4.5479,0,-3.94369234876789,10.1629156974638,999.713617776147,NA,NA,NA,NA,0.00173330502456843,NA,44.8,0.802,482,601
"Tikitapu","1","Stratified",2007-08-21,2007,8,1.7,0.001,NA,9,6.3,7.17,706.72,0.9693,0.9645,75.33565,80.56044,11.95809,11.32753,10.1033,9.8113,1.419,0,11.6659246372331,9.84638861120021,999.741445093238,NA,NA,NA,NA,0.00173328090154922,NA,27.5,0.026,6,227
"Okareka","1","Stratified",2007-08-21,2007,8,4.4,0.001,NA,11,7.5,9.49,693.3900146,0.8599,0.8938,71.89280701,81.57080078,57.06623077,52.93220901,9.929300308,9.724399567,1.5069,0,12.9805395393899,9.68370988631955,999.75522344035,NA,NA,NA,NA,0.00173326895771155,NA,33.5,0.064,17.5,275
"Rotoehu","3","Polymictic",2007-08-21,2007,8,18.5,0.005,NA,32,7.92,2.2,604.6500244,1.200399995,1.213500023,85.47342682,90.00965881,352.8137207,352.2244873,10.72329998,10.00710011,3.877500057,0,13.97408215679,10.265823986448,999.704282331575,NA,NA,NA,NA,0.00278758981059818,NA,13.5,0.061,42.3,693
"Tarawera","5","Stratified",2007-08-21,2007,8,1.1,0.001,NA,20,7.7,9.02,781.5300293,0.866100013,0.866599977,75.66509247,78.52223206,379.4945984,380.805481,11.14840031,11.16619968,1.2821,0,3.74298761267231,11.1358445692201,999.619768243815,NA,NA,NA,NA,0.00173338638852962,NA,87.5,2.274,150,66
"Okaro","1","Stratified",2007-08-22,2007,8,11.3,0.322,NA,88,7.5,2.88,584.49,1.1255,1.0952,72.95327,82.76038,82.19024,72.52146,9.7863,9.3656,2.0081,0,12.2318464930929,9.42484972049325,999.776410376813,NA,NA,NA,NA,0.0021509884972131,NA,18,0.003,3.6,1084
"Rerewhakaaitu","1","Polymictic",2007-08-22,2007,8,3.45,0.0105,NA,14,7.35,5.19,835.46,0.9563,0.9485,72.49736,81.08404,46.36107,45.39284,9.7252,9.3541,1.7044,0,6.61922316593464,9.49061667481124,999.771113673322,NA,NA,NA,NA,0.00215099419508386,NA,15.8,0.037,40.6,1107
"Rotomahana","2","Stratified",2007-08-22,2007,8,2.2,0.01,NA,65,7,6.26,706.5900269,0.849300027,0.850600004,66.59819794,72.61711121,1093.199951,1096.800049,13.62310028,13.56369972,1.497,0,3.1966619184096,13.5575931427569,999.33341787044,NA,NA,NA,NA,0.00215146519807827,NA,125,0.479,89,185
"Rerewhakaaitu","1","Polymictic",2007-08-23,2007,8,3.5,0.017,NA,14,7.3,5.0775,835.46,0.9563,0.9485,72.49736,81.08404,46.36107,45.39284,9.7252,9.3541,1.7044,0,6.61922316593464,9.49061667481124,999.771113673322,NA,NA,NA,NA,0.00215099419508386,NA,15.8,0.037,40.6,1107
"Rotoma","1","Stratified",2007-09-17,2007,9,0.8,0.009,NA,2,7.4,13.21,NA,0.8574,0.8558,78.08076,81.09718,111.3104,111.0935,12.0431,11.8987,1.2295,10.6563008709104,56.4438813336853,11.9525497347508,999.53148010824,10.8961878015541,999.644039589994,10.6563008709104,10.6563008709104,0.00144846196120326,0.812243510482775,83,0.429,33.9,79
"Rotoehu","3","Polymictic",2007-09-17,2007,9,14.45,0.003,NA,29,7.91,2.29,758.75,1.216799974,1.214699984,86.58013916,88.58354187,389.1960449,369.1026001,13.25419998,11.18729973,3.651799917,6.24573353704746,67.6079697091877,12.9453682213553,999.412746723819,11.3707327888946,999.595255754866,6.24573353704746,6.24573353704746,0.00144854799957118,0.570182461181453,13.5,0.061,42.3,693
"Rotoiti","Okawa","Stratified",2007-09-17,2007,9,4.6,0.012,NA,29,7.4,3.53,278.1400146,0.970399976,NA,79.78524017,NA,135.8085327,NA,13.61970043,NA,NA,0,8.60168832451995,13.5912877056412,999.328918405298,NA,NA,NA,NA,0.00144860875374053,NA,124,1.042,578,555
"Rotoiti","3","Stratified",2007-09-17,2007,9,2.4,0.004,NA,11,7,7.17,222.7100067,0.916000009,0.854499996,79.352211,86.71302032,141.1533508,132.875,12.78079987,11.69099998,1.4947,4.0055816238352,52.9600209123132,12.6745518559645,999.446359434482,11.4775982809466,999.583867437747,4.0055816238352,4.0055816238352,0.00144852364106823,0.286461192993884,124,1.042,578,555
"Okataina","1","Stratified",2007-09-17,2007,9,2.1,0.001,NA,11,7.4,9.64,299.8,0.8773,0.8594,71.5857,84.18302,76.00859,74.93569,11.6453,11.3105,1.4592,0,32.5334743853873,11.0631013875631,999.62721442934,NA,NA,NA,NA,0.00144839259992503,NA,78.5,0.466,63.6,136
"Rotorua","5","Polymictic",2007-09-18,2007,9,NA,NA,NA,NA,NA,3.84,121.1900024,1.068899989,1.11590004,75.12315369,80.01651001,152.7028046,149.9694672,12.31449986,11.72420025,1.9598,5.02095042490317,48.6147583756756,12.2428914087738,999.498040195728,11.5001135378513,999.581449291264,5.02095042490317,5.02095042490317,0.00252774002403753,0.108241435423862,44.8,0.802,482,601
"Rotorua","2","Polymictic",2007-09-18,2007,9,NA,NA,NA,NA,NA,3.9,62.8219986,1.071699977,1.108700037,73.51689148,78.75863647,153.9095001,152.4245148,12.40999985,12.23530006,1.8994,9.44254327821018,58.9389902706389,12.3412110191512,999.486474735788,11.5407886143689,999.577064239751,9.44254327821018,9.44254327821018,0.00252775464874339,0.246790270070888,44.8,0.802,482,601
"Tikitapu","1","Stratified",2007-09-18,2007,9,1.9,0.002,NA,4,6.4,7.5,365.11,0.9066,0.9057,72.47021,83.18552,12.30108,11.52923,11.967,10.7646,1.3408,1.5,55.3382567956046,11.9348869334002,999.533479899276,10.690319413289,999.664289602906,1.5,1.5,0.00252769521155601,0.0368074405686833,27.5,0.026,6,227
"Okareka","1","Stratified",2007-09-18,2007,9,5.5,0.001,NA,4,7.6,7.5,359.3299866,0.8926,0.9307,78.26880646,85.45157623,57.9756012,54.33230209,12.69349957,10.57369995,1.6851,3.83789281502449,78.4406718610864,12.4850100334054,999.469340386495,10.3183775582641,999.699460532227,3.83789281502449,3.83789281502449,0.00252777631586398,0.133478059347448,33.5,0.064,17.5,275
"Rotoehu","3","Polymictic",2007-09-18,2007,9,10.4,0.001,NA,26,7.9,2.035,758.75,1.216799974,1.214699984,86.58013916,88.58354187,389.1960449,369.1026001,13.25419998,11.18729973,3.651799917,6.24573353704746,67.6079697091877,12.9453682213553,999.412746723819,11.3707327888946,999.595255754866,6.24573353704746,6.24573353704746,0.00144854799957118,0.570182461181453,13.5,0.061,42.3,693
"Tarawera","5","Stratified",2007-09-18,2007,9,0.7,0.001,NA,4,7.6,9.81,367.25,0.862299979,0.852999985,71.6448288,80.74056244,395.8991699,391.8540344,12.62759972,12.16950035,1.1666,1.5,62.1357495769467,12.6106749233265,999.454154388823,11.3524706237577,999.597187155536,1.5,1.5,0.00252779551967602,0.0413281887125704,87.5,2.274,150,66
"Okaro","1","Stratified",2007-09-19,2007,9,28.5,0.1695,NA,70.5,8.5,1.695,152.62,1.5329,1.0087,125.342,101.4755,88.15347,74.04873,13.7533,10.1709,2.0697,3.0738523809251,94.6213688749249,13.7339380563606,999.309716032167,10.1663691318012,999.713306781423,2.09282614048678,3.81098794050886,0.00353309691024824,0.0633910297326426,18,0.003,3.6,1084
"Rerewhakaaitu","1","Polymictic",2007-09-19,2007,9,3.2,0.013,NA,5,7.4,4.965,235.49,0.9643,0.9632,74.49228,84.9721,51.10537,49.2188,12.4343,11.7967,1.5224,8.37815187666315,59.7628724179778,12.2480052725744,999.49744165092,11.0582950751834,999.627703991923,8.37815187666315,8.37815187666315,0.00353276510152022,0.113666990332073,15.8,0.037,40.6,1107
"Rotomahana","2","Stratified",2007-09-19,2007,9,7.9,0.008,NA,38,7.2,2.54,489.7099915,1.169800043,0.951200008,107.9147491,108.332901,1121.400024,1111.199951,14.68330002,14.0557003,3.0537,6.76567843094527,64.3931419211644,14.6042846826148,999.187230667061,13.5625123364187,999.332761840744,6.76567843094527,6.76567843094527,0.00353331345595174,0.0989006131301399,125,0.479,89,185
"Okaro","1","Stratified",2007-09-20,2007,9,45.7,0.017,NA,53,9.5,1.62,152.62,1.5329,1.0087,125.342,101.4755,88.15347,74.04873,13.7533,10.1709,2.0697,3.0738523809251,94.6213688749249,13.7339380563606,999.309716032167,10.1663691318012,999.713306781423,2.09282614048678,3.81098794050886,0.00353309691024824,0.0633910297326426,18,0.003,3.6,1084
"Rotoma","1","Stratified",2007-10-15,2007,10,1.2,0.001,NA,7.5,7.3,10.88,NA,0.8598,0.8583,74.14571,84.55205,151.1529,113.9833,12.8966,13.0487,1.1547,21.599864787396,132.149373567849,12.9016192730927,999.418238424041,10.9922069645081,999.634405098287,21.599864787396,21.599864787396,0.00475273875745215,0.358021852736178,83,0.429,33.9,79
"Rotoehu","3","Polymictic",2007-10-15,2007,10,24.1,0.004,NA,20,7.8,1.78,256.2200012,1.544199944,1.576400042,73.24585724,81.29564667,392.855072,394.8946228,13.93050003,13.91250038,4.336999893,0,7.75455865958297,13.944325702549,999.280944260137,NA,NA,NA,NA,0.00475306524265445,NA,13.5,0.061,42.3,693
